DAP,Env,LON,LAT,DOY,YYYYMMDD,daysFromStart,T2M,T2M_MAX,T2M_MIN,T2MDEW,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,PRECTOT,EVPTRNS,QV2M,RH2M,GWETROOT,GWETTOP,FROST_DAYS,WS2M,P_ETP,VPD,N,RTA,n,TH1,TH2,n.1,N.1,RTA.1,VPD.1,SPV,ETP,PETP,GDD,FRUE,T2M_RANGE,PTT,PTR,PAR_TEMP
97,TXH2.2020,-96.4284433,30.5378851,167,2020-06-15,97,29.01,37.16,21.67,18.41,35,27.1,26.27,12.61,1.65,0.04,0.06,0.52,13.21,57.36,0.5,0.46,0,1.76,-0.46,2.342582352,14.111,41.224,8.992,78.06935464,76.8376,9.18167029916623,13.9670019011746,41.2240626366429,2.34258235155592,0.23652556101968,12.6652575688833,-12.6052575688833,21.415,0.973409090909091,15.49,302.187065,0.658930656082186,0.434677697
98,TXH2.2020,-96.4284433,30.5378851,168,2020-06-16,98,28.18,35.41,21.99,17.73,33.94,28.44,29.77,13.08,1.69,0.04,0.04,0.35,12.71,57.44,0.5,0.46,0,1.35,-0.31,2.167557928,14.114,41.228,10.191,76.93660608,75.7628,9.63677264649957,13.9700132192901,41.2282400478677,2.16755792837794,0.228177859622382,13.2474581051116,-13.2074581051116,20.7,0.940909090909091,13.42,292.1598,0.681835748792271,0.464158978
99,TXH2.2020,-96.4284433,30.5378851,169,2020-06-17,99,28.45,36.79,20.32,16.72,33.72,29.27,32.54,13.41,1.73,0.04,0,0.31,11.92,54.08,0.49,0.46,0,1.97,-0.31,2.390509803,14.117,41.231,11.141,76.8429624,75.6692,9.91913157654354,13.9723570701709,41.2305138093967,2.39050980262145,0.226515504986381,13.6246854259746,-13.6246854259746,20.555,0.934318181818182,16.47,290.174935,0.686791534906349,0.471353251
100,TXH2.2020,-96.4284433,30.5378851,170,2020-06-18,100,28.88,37.2,20.66,18.56,34.52,27.8,28.89,12.93,1.69,0.04,0,0.2,13.42,59,0.49,0.45,0,2.62,-0.2,2.251647777,14.12,41.231,9.894,78.124608,76.7616,9.42201585930138,13.9740318629245,41.230888547677,2.25164777655158,0.230835704750063,12.9633604657017,-12.9633604657017,20.93,0.951363636363636,16.54,295.5316,0.674629718107979,0.447714681
101,TXH2.2020,-96.4284433,30.5378851,171,2020-06-19,101,28.72,35.64,22.71,19.81,35.74,27,26.38,12.7,1.67,0.04,1.37,0.13,14.46,62.04,0.49,0.46,0,2.59,1.24,1.981606957,14.121,41.229,9.035,78.33118912,77.0516,9.15187404847941,13.9750364588942,41.2293681481375,1.98160695745273,0.233695427311929,12.604647472454,-11.234647472454,21.175,0.9625,12.93,299.012175,0.666871310507674,0.442200557
102,TXH2.2020,-96.4284433,30.5378851,172,2020-06-20,102,28.43,34.36,22.75,21.89,35.77,24.92,20.52,11.87,1.58,0.04,2.98,0.11,16.42,70.34,0.49,0.48,0,2.16,2.87,1.470719785,14.122,41.226,7.029,79.06736538,77.5104,8.44774168127294,13.97537017432,41.2259557505287,1.47071978531223,0.226515504986381,11.5998346708332,-8.61983467083317,20.555,0.934318181818182,11.61,290.27771,0.687034784723911,0.417516708
103,TXH2.2020,-96.4284433,30.5378851,173,2020-06-21,103,28.69,35.38,23.81,22.36,35.29,22.13,16.59,10.57,1.42,0.04,3.94,0.11,16.99,71.96,0.49,0.49,0,2.81,3.83,1.643397144,14.123,41.221,5.684,79.68749076,77.9396,7.50273097005097,13.9750327819391,41.2206537457934,1.64339714373728,0.238666986622056,10.3509564872386,-6.4109564872386,21.595,0.981590909090909,11.57,304.986185,0.653993980087983,0.368421053
104,TXH2.2020,-96.4284433,30.5378851,174,2020-06-22,104,27.35,31.77,24.31,23.95,35.82,10.38,1.51,5.25,0.73,0.02,4.01,0.07,18.68,83.18,0.49,0.5,0,2.51,3.94,0.891604928,14.122,41.213,0.517,79.0809927,77.172,3.51949001965283,13.9740245115179,41.2134637744657,0.891604927596629,0.220693248945829,4.81969293295008,-0.809692932950084,20.04,0.910909090909091,7.46,283.00488,0.704690618762475,0.191956124
105,TXH2.2020,-96.4284433,30.5378851,175,2020-06-23,105,26.62,31.65,23.05,22.61,36.22,15.13,5.23,7.39,1.01,0.03,59.75,0.2,17.25,80.81,0.51,0.63,0,1.99,59.55,0.995864632,14.121,41.204,1.792,77.60287578,75.9596,5.13056042136583,13.9723460493143,41.2043867265962,0.995864632232473,0.213090066149027,7.00105941900416,52.7489405809958,19.35,0.879545454545455,8.6,273.24135,0.729767441860465,0.277610819
106,TXH2.2020,-96.4284433,30.5378851,176,2020-06-24,106,25.05,27.89,22.98,23.18,36.62,15.33,1.63,7.66,1.07,0.03,38.71,3.62,17.88,89.69,0.64,0.77,0,2.91,35.09,0.440729829,14.12,41.193,0.559,76.00750155,74.5948,5.19889009707116,13.9699985364712,41.193422743203,0.44072982938453,0.193132688658396,7.02112954906183,31.6888704509382,17.435,0.7925,4.91,246.1822,0.809865213650702,0.305788423
107,TXH2.2020,-96.4284433,30.5378851,177,2020-06-25,107,25.04,27.67,23.18,23.92,36.57,15.99,4.3,7.92,1.09,0.03,11.47,1.32,18.64,93.51,0.66,0.73,0,2.1,10.15,0.304408431,14.117,41.181,1.474,76.39122496,74.8512,5.4232386927537,13.9669835663498,41.1805712192495,0.304408431193312,0.193032758255075,7.3229955396497,4.1470044603503,17.425,0.792045454545455,4.49,245.988725,0.810157819225251,0.31629393
108,TXH2.2020,-96.4284433,30.5378851,178,2020-06-26,108,25.09,27.94,22.57,23.14,36.65,7.27,0.29,3.78,0.47,0.01,3.08,2.63,17.69,89.34,0.66,0.7,0,1.97,0.45,0.41864009,14.114,41.166,0.099,76.03853194,74.6204,2.4659581048568,13.9633031808152,41.1658308081521,0.418640089952612,0.191340591549539,3.32625650104746,-0.246256501047458,17.255,0.784318181818182,5.37,243.53707,0.81796580701246,0.150657633
109,TXH2.2020,-96.4284433,30.5378851,179,2020-06-27,109,26.78,32.18,22.66,23.16,36.75,21.13,7.23,10.13,1.32,0.04,0.95,8.57,17.76,82.06,0.65,0.68,0,2.4,-7.62,0.940994156,14.111,41.149,2.479,78.01313132,76.3176,7.16788725076488,13.9589598654924,41.1491994278203,0.940994155746466,0.213851224602209,9.78089896403137,-8.83089896403138,19.42,0.882727272727273,9.52,274.03562,0.726622039134912,0.378267364
110,TXH2.2020,-96.4284433,30.5378851,180,2020-06-28,110,26.85,30.85,24,24.01,36.97,13.02,2.33,6.63,0.93,0.03,0.49,4.96,18.76,85.22,0.64,0.66,0,3.2,-4.47,0.733410347,14.106,41.131,0.799,78.5147943,76.6936,4.4171538015211,13.9539565440139,41.1306742682351,0.733410347446922,0.213905680406923,6.02700107600212,-5.53700107600212,19.425,0.882954545454546,6.85,274.00905,0.726177606177606,0.246927374
111,TXH2.2020,-96.4284433,30.5378851,181,2020-06-29,111,27.45,30.7,25.11,24.22,36.81,17.01,1.94,8.37,1.14,0.03,0.16,4.54,19.02,83.35,0.64,0.65,0,3.35,-4.38,0.778938083,14.101,41.11,0.665,79.26622925,77.3692,5.77132258465755,13.948296571287,41.1102518005707,0.778938082644435,0.219188000933642,7.89292123296152,-7.73292123296152,19.905,0.904772727272727,5.59,280.680405,0.708414971112786,0.304918033
112,TXH2.2020,-96.4284433,30.5378851,182,2020-06-30,112,27.51,30.7,25.2,24.16,36.85,15.74,3.42,7.73,1.06,0.03,0.09,4.15,18.94,82.74,0.63,0.64,0,3.05,-4.06,0.798350519,14.096,41.088,1.173,79.28543626,77.4076,5.34090755263368,13.9419837258122,41.0879277878667,0.798350518850601,0.219688788760507,7.305241936178,-7.215241936178,19.95,0.906818181818182,5.5,281.2152,0.7065664160401,0.280988731
113,TXH2.2020,-96.4284433,30.5378851,183,2020-07-01,113,28.18,32.35,24.95,24.1,36.18,22.25,15.07,10.61,1.37,0.04,0.01,5.92,18.86,79.83,0.62,0.63,0,2.84,-5.91,1.002084199,14.089,41.064,5.17,79.98124306,78.056,7.55056812662842,13.9350222010873,41.0636972972579,1.0020841989297,0.227603480591984,10.3616774388417,-10.3516774388417,20.65,0.938636363636364,7.4,290.93785,0.68227602905569,0.376508162
114,TXH2.2020,-96.4284433,30.5378851,184,2020-07-02,114,29.1,34.75,23.65,23.3,35.63,26.75,20.03,12.45,1.58,0.04,0,7.64,17.95,73.52,0.61,0.61,0,1.82,-7.64,1.372762127,14.082,41.038,6.873,80.5380168,78.688,9.0784744984255,13.9274165961384,41.0375547137699,1.37276212700646,0.233988900294814,12.4893772479164,-12.4893772479164,21.2,0.963636363636364,11.1,298.5384,0.664245283018868,0.427835052
115,TXH2.2020,-96.4284433,30.5378851,185,2020-07-03,115,28.3,34.81,22.44,22,35.4,27.24,22.35,12.64,1.63,0.04,0,6.82,16.55,71.49,0.6,0.59,0,1.34,-6.82,1.495808421,14.075,41.009,7.671,79.0292833,77.42,9.24562114706871,13.9191719052189,41.0094937556871,1.49580842139822,0.22731674667891,12.6839814391805,-12.6839814391805,20.625,0.9375,12.37,290.296875,0.682424242424242,0.44664311
116,TXH2.2020,-96.4284433,30.5378851,186,2020-07-04,116,28.69,35.81,21.92,21.27,34.87,27.34,24.21,12.66,1.64,0.04,0,6.21,15.89,68.05,0.59,0.57,0,1.43,-6.21,1.726596935,14.066,40.98,8.31,79.13605955,77.5472,9.28042935978999,13.9102935067256,40.979507491503,1.72659693485511,0.230081953454917,12.7449788511488,-12.7449788511488,20.865,0.948409090909091,13.89,293.48709,0.674143302180685,0.441268735
117,TXH2.2020,-96.4284433,30.5378851,187,2020-07-05,117,26.55,30.04,24.17,21.64,36.7,19.51,12.94,9.44,1.27,0.03,0.16,2.74,16.27,75.44,0.59,0.56,0,1.84,-2.58,1.047151312,14.057,40.948,4.442,76.8466068,75.5404,6.62320708485319,13.9007871513783,40.947588358458,1.04715131166224,0.210443922174779,9.01647836635039,-8.85647836635039,19.105,0.868409090909091,5.87,268.558985,0.735775974875687,0.355555556
118,TXH2.2020,-96.4284433,30.5378851,188,2020-07-06,118,27.9,32.75,24.43,22.6,36.62,20.92,7.12,10.01,1.32,0.04,0.46,2.99,17.26,75.08,0.58,0.56,0,2.3,-2.53,1.268698865,14.048,40.914,2.445,78.9004068,77.236,7.10256918975071,13.8906589497177,40.9137281826737,1.26869886486223,0.226915828850846,9.73952723328412,-9.27952723328412,20.59,0.935909090909091,8.32,289.24832,0.682272948033026,0.358781362
1,TXH2.2021,-96.4284433,30.5378851,69,2021-03-10,1,19.13,25.95,13.7,15.94,32.07,12.72,3.08,6.04,0.81,0.02,0.01,2.12,11.28,83.35,0.6,0.6,0,3.98,-2.11,0.648281115,11.781,30.208,1.201,65.66165645,66.0684,4.89665988174194,11.6288080851449,30.2080280059032,0.648281115442343,0.1434861746437,5.61385545243545,-5.60385545243545,11.825,0.5375,12.25,139.310325,0.996279069767442,0.315734449
2,TXH2.2021,-96.4284433,30.5378851,70,2021-03-11,2,21.06,26.38,18.01,17.63,33.39,11.79,3.26,5.62,0.76,0.02,0.02,2.44,12.52,82.19,0.6,0.59,0,3.77,-2.42,0.735007406,11.812,30.413,1.266,68.74155186,68.6068,4.52023666340892,11.6601730231735,30.4128854703685,0.735007406482262,0.162950934642307,5.2928667961244,-5.2728667961244,14.195,0.645227272727273,8.37,167.67134,0.832123987319479,0.2668566
3,TXH2.2021,-96.4284433,30.5378851,71,2021-03-12,3,21.82,28.2,17.73,17.95,33.52,11.6,3.74,5.57,0.76,0.02,0.05,2.88,12.76,80.72,0.6,0.59,0,3.39,-2.83,0.869152668,11.843,30.617,1.447,69.86821296,69.482,4.42961848687464,11.6916006139358,30.6172117358454,0.869152667687562,0.169736055498856,5.23408701014311,-5.18408701014311,14.965,0.680227272727273,10.47,177.230495,0.791379886401604,0.255270394
4,TXH2.2021,-96.4284433,30.5378851,72,2021-03-13,4,21.16,27.2,17.13,16.98,31.84,13.12,3.47,6.25,0.85,0.02,0.26,2.54,12.03,79.4,0.59,0.58,0,3.77,-2.28,0.845267102,11.874,30.821,1.337,68.7184296,68.4728,4.99033937064393,11.7230848226985,30.8209244803241,0.845267101665222,0.162691285363454,5.88875059946649,-5.62875059946649,14.165,0.643863636363636,10.07,168.19521,0.83826332509707,0.29536862
5,TXH2.2021,-96.4284433,30.5378851,73,2021-03-14,5,15.97,19.62,8.66,11.84,31.26,5.9,1.38,3.05,0.45,0.01,4.79,0.57,9.23,78.97,0.6,0.6,0,2.23,4.22,0.315052838,11.905,31.024,0.53,60.42838391,61.4324,2.23544302826407,11.7546196741571,31.0239425477025,0.315052838214036,0.104648571490615,2.47399696730161,2.31600303269839,6.14,0.279090909090909,10.96,73.0967,1.93892508143322,0.190983093
6,TXH2.2021,-96.4284433,30.5378851,74,2021-03-15,6,16.74,27.68,5.91,8.79,27.2,22.8,28.65,9.99,1.27,0.03,0.09,3.2,7.39,66.36,0.59,0.58,0,1.61,-3.11,1.187771071,11.936,31.226,10.951,61.36749736,61.1044,8.60576897538379,11.7861992466544,31.2261860145666,1.18777107099587,0.121497727049756,9.81132931668886,-9.72132931668886,9.84,0.399772727272727,21.77,117.45024,1.2130081300813,0.596774194
7,TXH2.2021,-96.4284433,30.5378851,75,2021-03-16,7,20.9,28.28,14.03,18.39,33.48,12.48,6.5,5.92,0.8,0.02,1.76,2.06,13.35,84.93,0.59,0.58,0,2.19,-0.3,0.606688667,11.967,31.428,2.475,68.6568763,68.7204,4.69289655932406,11.8178176662962,31.4275762550835,0.606688667169794,0.154151333691465,5.56238627170543,-3.80238627170543,13.155,0.597954545454546,14.25,157.425885,0.909692132269099,0.283253589
8,TXH2.2021,-96.4284433,30.5378851,76,2021-03-17,8,19.46,26.06,10,9.56,28.88,17.86,20.05,7.88,1.02,0.03,4.8,3.21,8.48,59.84,0.59,0.59,0,4.1,1.59,1.108412781,11.998,31.628,7.606,65.03389536,64.1016,6.69126334994125,11.8494691009746,31.6280360038833,1.10841278082105,0.130087343642913,7.76912259228828,-2.96912259228828,10.03,0.455909090909091,16.06,120.33994,1.19621136590229,0.404933196
9,TXH2.2021,-96.4284433,30.5378851,77,2021-03-18,9,11.59,18.83,5.59,1.48,23.37,24.92,37.45,10.9,1.38,0.03,0,1.77,4.21,52.34,0.59,0.57,0,4,-1.77,0.861708692,12.029,31.827,14.154,54.20882394,53.3228,9.30259368434982,11.8811477543144,31.8274894168086,0.861708692271243,0.093686198735366,10.2288726728525,-10.2288726728525,5.415,0.191363636363636,13.24,65.137035,2.22142197599261,
10,TXH2.2021,-96.4284433,30.5378851,78,2021-03-19,10,11.13,18.66,4.49,4.86,23.85,24.36,33.78,10.68,1.34,0.03,0,1.51,5.32,68.44,0.58,0.56,0,2.66,-1.51,0.632632967,12.06,32.026,12.721,53.06957828,54.0796,9.06133214106707,11.9128478595505,32.025862129415,0.632632967436481,0.0903003760398895,9.92401409403577,-9.92401409403577,5.33,0.1625,14.17,64.2798,2.26266416510319,
11,TXH2.2021,-96.4284433,30.5378851,79,2021-03-20,11,12.4,20.23,6.2,6,24.57,24.41,33.89,10.83,1.37,0.03,0,1.72,5.75,68.77,0.58,0.56,0,1.37,-1.72,0.72482557,12.091,32.223,12.717,54.9520952,55.76,9.04838356187483,11.9445636733526,32.2230813131142,0.724825569659984,0.0992657231856277,10.1343414964178,-10.1343414964178,6.115,0.237045454545455,14.03,73.936465,1.9772690106296,
12,TXH2.2021,-96.4284433,30.5378851,80,2021-03-21,12,13.51,22.17,6.21,7.93,25.06,24.28,32.07,10.7,1.35,0.03,0.01,1.7,6.63,72.99,0.57,0.55,0,2.05,-1.69,0.742432281,12.123,32.419,11.992,56.56786951,57.5648,8.96954344886621,11.9762894696049,32.4190757288504,0.742432280786171,0.104946470782946,10.1864563177697,-10.1764563177697,7.085,0.281363636363636,15.96,85.891455,1.71107974594213,0.792005922
13,TXH2.2021,-96.4284433,30.5378851,81,2021-03-22,13,16.56,22.88,10.04,13.46,31.24,6.27,1.12,3.22,0.46,0.01,9.9,0.65,9.72,83.54,0.58,0.59,0,3.37,9.25,0.466730194,12.154,32.614,0.417,61.46326176,62.6056,2.30854234679497,12.0080195331553,32.6137757782143,0.46673019365928,0.119252510937798,2.68986431911794,7.21013568088206,8.46,0.384545454545455,12.84,102.82284,1.43664302600473,0.194444444
14,TXH2.2021,-96.4284433,30.5378851,82,2021-03-23,14,19.25,25.95,13.22,11.44,27.35,25.08,33.07,11.01,1.4,0.03,3.79,3.21,8.74,66.22,0.59,0.6,0,1.75,0.58,1.083849279,12.185,32.807,12.283,65.0429165,64.5684,9.20400641809669,12.039748153544,32.8071135518966,1.08384927872876,0.141629752196753,11.0483375014175,-7.25833750141749,11.585,0.526590909090909,12.73,141.163225,1.05179110919292,0.571948052
15,TXH2.2021,-96.4284433,30.5378851,83,2021-03-24,15,19.29,27.03,10.58,15.94,32.18,8.11,3.63,3.99,0.56,0.01,0.77,2.14,11.8,81.85,0.59,0.57,0,2.6,-1.37,0.61271605,12.216,32.999,1.344,65.85132635,66.2284,2.96674295410259,12.071469618724,32.999022875396,0.612716050370066,0.135736128395372,3.55058971608861,-2.78058971608861,10.805,0.491136363636364,16.45,131.99388,1.13058769088385,0.206842924
16,TXH2.2021,-96.4284433,30.5378851,84,2021-03-25,16,18.33,24.17,12.83,11.23,29.32,24.25,30.58,10.86,1.39,0.03,0.35,2.44,8.67,67.97,0.58,0.56,0,2.55,-2.09,0.914899551,12.247,33.189,11.284,63.76190199,63.5728,8.84323680346298,12.1031782087841,33.1894393518989,0.914899550573492,0.133488758058164,10.5902905802229,-10.2402905802229,10.5,0.477272727272727,11.34,128.5935,1.16638095238095,0.592471358
17,TXH2.2021,-96.4284433,30.5378851,85,2021-03-26,17,18.36,28.29,9.04,10.36,27.27,24.93,32.43,11.04,1.4,0.03,0,2.81,8.01,64.63,0.58,0.55,0,1.77,-2.81,1.239754588,12.278,33.378,11.929,63.67691732,63.2896,9.06344122747625,12.1348681896865,33.3783004022549,1.23975458757161,0.13470060184045,10.9020161955636,-10.9020161955636,10.665,0.484772727272727,19.25,130.94487,1.15124238162213,0.60130719
18,TXH2.2021,-96.4284433,30.5378851,86,2021-03-27,18,22.64,29.77,15.65,19.39,34.81,9.99,2.86,4.85,0.66,0.01,0.49,1.83,14.14,81.67,0.57,0.55,0,2.6,-1.34,0.731267279,12.309,33.566,1.049,71.26477712,70.8204,3.62108440779753,12.16653380703,33.5655453019822,0.731267279346056,0.167463116799537,4.50016254361379,-4.01016254361379,14.71,0.668636363636364,14.12,181.06539,0.836777702243372,0.214222615
19,TXH2.2021,-96.4284433,30.5378851,87,2021-03-28,19,17.4,23.22,10.41,6.97,29.21,16.07,15.17,7.41,1,0.03,0.27,1.97,6.43,54.75,0.57,0.54,0,4.33,-1.7,1.054743773,12.34,33.751,5.546,61.995985,61.1092,5.80794379910439,12.198169279851,33.751115215239,1.05474377308826,0.121632896554959,6.91651819742093,-6.64651819742093,8.815,0.400681818181818,12.81,108.7771,1.39988655700511,0.425862069
20,TXH2.2021,-96.4284433,30.5378851,88,2021-03-29,20,16.26,24.65,8.23,5.72,26.28,25.43,34.04,11.25,1.45,0.03,0.03,1.94,5.77,54.68,0.56,0.53,0,2.06,-1.91,1.178836596,12.371,33.935,12.409,60.45341832,59.5192,9.16468098172728,12.2297687944733,33.9349532257085,1.1788365959984,0.119119589603813,10.9075949609254,-10.8775949609254,8.44,0.383636363636364,16.42,104.41124,1.46575829383886,0.691881919
21,TXH2.2021,-96.4284433,30.5378851,89,2021-03-30,21,21.83,29.22,14.53,17.26,34.14,11.18,2.57,5.43,0.74,0.02,0.01,1.46,12.45,77.05,0.56,0.53,0,3.46,-1.45,0.885738243,12.401,34.117,0.934,69.61596485,69.2436,4.01798554141424,12.261326498419,34.11700436435,0.885738242761936,0.16019930427084,5.00811862996382,-4.99811862996382,13.875,0.630681818181818,14.69,172.063875,0.893765765765766,0.248740266
22,TXH2.2021,-96.4284433,30.5378851,90,2021-03-31,22,18.81,23.03,11.12,12.15,31.25,14.5,7.53,6.86,0.91,0.02,0.43,1,9.4,68.11,0.55,0.52,0,3.72,-0.57,0.652362391,12.432,34.297,2.729,64.47974609,64.384,5.19710203507337,12.2928364943922,34.2972156339761,0.652362390633988,0.123401743370837,6.25538659582213,-5.82538659582213,9.075,0.4125,11.91,112.8204,1.3699173553719,0.364699628
23,TXH2.2021,-96.4284433,30.5378851,91,2021-04-01,23,13.55,21.66,6.28,2.03,23.67,27.24,38.8,11.81,1.51,0.04,0,1.26,4.4,51.94,0.55,0.52,0,2.32,-1.26,1.064319767,12.463,34.476,14.026,56.8155713,55.4808,9.73773798642045,12.3242928343474,34.475536030625,1.06431976737399,0.103641086334248,11.4018880846753,-11.4018880846753,6.83,0.271363636363636,15.38,85.12229,1.82474377745242,
24,TXH2.2021,-96.4284433,30.5378851,92,2021-04-02,24,13.59,22.08,5.26,2.24,25.52,24.76,26.82,10.97,1.42,0.03,0,1.09,4.45,52.62,0.54,0.51,0,2.09,-1.09,1.054672153,12.494,34.652,9.67,56.86278742,55.5964,8.82857003921766,12.3556895136558,34.6519165617025,1.05467215288081,0.10188328918736,10.3307170412824,-10.3307170412824,7.04,0.257727272727273,16.82,87.95776,1.77471590909091,0.807211185
25,TXH2.2021,-96.4284433,30.5378851,93,2021-04-03,25,13.36,19.11,9.75,8.09,30,10.2,3.06,5.04,0.69,0.02,0.65,0.29,6.67,71.18,0.54,0.52,0,2.2,0.36,0.630647204,12.524,34.826,1.1,56.35741152,57.4724,3.6279355407001,12.3870204653806,34.8263102608763,0.630647204469851,0.106386445233656,4.28999693777018,-3.63999693777018,6.43,0.292272727272727,9.36,80.52932,1.94774494556765,0.377245509
26,TXH2.2021,-96.4284433,30.5378851,94,2021-04-04,26,16.86,26.18,8.22,10.34,30.44,12.28,2.97,6.04,0.84,0.02,0.15,1.05,7.85,70.28,0.54,0.51,0,1.58,-0.9,0.986907224,12.555,34.999,1.065,61.63727592,61.7824,4.35720738378932,12.418279554676,34.9986721997152,0.9869072238762,0.124259886759668,5.30355559711881,-5.15355559711881,9.2,0.418181818181818,17.96,115.506,1.36467391304348,0.358244365
27,TXH2.2021,-96.4284433,30.5378851,95,2021-04-05,27,19.53,26.92,11.92,14.07,31.56,16.98,11.48,7.92,1.05,0.03,0.16,1.02,9.99,73.32,0.54,0.51,0,2.33,-0.86,0.86600204,12.585,35.169,4.108,65.81074204,65.7952,6.01075049031863,12.4494605733211,35.1689594960689,0.866002040065159,0.140365288391121,7.47046549313763,-7.31046549313763,11.42,0.519090909090909,15,143.7207,1.10201401050788,0.405529954
28,TXH2.2021,-96.4284433,30.5378851,96,2021-04-06,28,22.3,29.11,16.39,16.94,33.63,15.74,9.65,7.32,0.96,0.02,0.04,0.91,12.08,74.54,0.53,0.5,0,4.33,-0.87,1.017238105,12.616,35.337,3.445,70.1599758,69.5984,5.55913747199937,12.4805572344032,35.3371313191962,1.01723810509733,0.167817947734127,7.09220177643023,-7.05220177643023,14.75,0.670454545454545,12.72,186.086,0.855322033898305,0.328251121
29,TXH2.2021,-96.4284433,30.5378851,97,2021-04-07,29,22.71,28.27,14.62,16.69,32.34,12.88,9.75,6.11,0.81,0.02,1.32,0.61,12.25,70.69,0.53,0.5,0,2.95,0.71,0.851900651,12.646,35.503,3.473,70.47959201,69.9184,4.5390039651089,12.5115631671638,35.5031488916542,0.85190065101236,0.156563688440007,5.75245686495151,-4.43245686495151,13.445,0.611136363636364,13.65,170.02547,0.940572703607289,0.269044474
30,TXH2.2021,-96.4284433,30.5378851,98,2021-04-08,30,21.8,31.76,11.59,12.26,29.9,24.74,26.79,11.21,1.46,0.04,0.16,1.18,9.11,60.35,0.53,0.49,0,2.02,-1.02,1.601036677,12.676,35.667,9.521,68.352687,67.4136,8.69994584228413,12.5424719120214,35.6669754879694,1.60103667728697,0.158499547654552,11.0670998139211,-10.9070998139211,13.675,0.621590909090909,20.17,173.3443,0.926946983546618,0.514220183
31,TXH2.2021,-96.4284433,30.5378851,99,2021-04-09,31,24.05,31.75,18.63,19.57,33.75,15.32,6.19,7.17,0.93,0.02,0.68,0.66,14.39,79.22,0.53,0.5,0,3.54,0.02,1.14079971,12.707,35.829,2.195,73.3139259,72.2952,5.37622818270553,12.573276915785,35.8285764301193,1.14079970970729,0.190696896916527,7.0067862258194,-6.3267862258194,17.19,0.781363636363636,13.12,218.43333,0.739208842350204,0.298128898
32,TXH2.2021,-96.4284433,30.5378851,100,2021-04-10,32,19.76,27.45,13.32,7.5,27.18,27.66,37.16,12.17,1.57,0.03,0.02,0.85,7.05,52.58,0.52,0.49,0,3.3,-0.83,1.558152884,12.737,35.988,13.152,65.07256992,63.66,9.68730233235288,12.6039715270733,35.9879190798593,1.55815288385835,0.147898055780661,12.2592318245152,-12.2392318245152,12.385,0.562954545454545,14.13,157.747745,1.02842147759386,0.615890688
33,TXH2.2021,-96.4284433,30.5378851,101,2021-04-11,33,20.42,31.71,9.95,5.76,26.82,21.11,22.68,9.59,1.25,0.03,0,0.94,5.87,45.75,0.52,0.48,0,1.57,-0.94,2.030879632,12.767,36.145,8.011,65.5466785,63.6936,7.37904356685512,12.6345489919543,36.1449728279389,2.03087963171251,0.151485240099645,9.38683863664211,-9.38683863664211,12.83,0.583181818181818,21.76,163.80061,0.995089633671084,0.46963761
