chr,start,end,gene_id,peak_pos,LOD,Phenotype,Env.Tester,Env,FPCA_Type,Tester,biotype,briefDescription,description,exceptionNote,id,length,name,note,primaryIdentifier,score,scoreType,secondaryIdentifier,source,status,symbol,organism.name,chromosome.primaryIdentifier,chromosomeLocation.start,chromosomeLocation.end,goAnnotation.ontologyTerm.identifier
chr8,181685273,181686904,Zm00001eb371180,181677461,6.30795240387557,FPC6_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,Phosphotransferase,,217886677.0,1632.0,,,Zm00001eb371180,,,,B73 Zm00001eb.1,,,Zea mays,chr8,181685273.0,181686904.0,GO:0006281
chr8,181685273,181686904,Zm00001eb371180,181677461,6.30795240387557,FPC6_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,Phosphotransferase,,217886677.0,1632.0,,,Zm00001eb371180,,,,B73 Zm00001eb.1,,,Zea mays,chr8,181685273.0,181686904.0,GO:0070876
chr8,181688424,181690757,Zm00001eb371190,181677461,6.30795240387557,FPC6_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,Protein kinase domain-containing protein,,217886696.0,2334.0,,,Zm00001eb371190,,,,B73 Zm00001eb.1,,,Zea mays,chr8,181688424.0,181690757.0,GO:0004672
chr8,181688424,181690757,Zm00001eb371190,181677461,6.30795240387557,FPC6_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,Protein kinase domain-containing protein,,217886696.0,2334.0,,,Zm00001eb371190,,,,B73 Zm00001eb.1,,,Zea mays,chr8,181688424.0,181690757.0,GO:0004674
chr8,181688424,181690757,Zm00001eb371190,181677461,6.30795240387557,FPC6_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,Protein kinase domain-containing protein,,217886696.0,2334.0,,,Zm00001eb371190,,,,B73 Zm00001eb.1,,,Zea mays,chr8,181688424.0,181690757.0,GO:0005524
chr8,181688424,181690757,Zm00001eb371190,181677461,6.30795240387557,FPC6_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,Protein kinase domain-containing protein,,217886696.0,2334.0,,,Zm00001eb371190,,,,B73 Zm00001eb.1,,,Zea mays,chr8,181688424.0,181690757.0,GO:0005886
chr8,181688424,181690757,Zm00001eb371190,181677461,6.30795240387557,FPC6_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,Protein kinase domain-containing protein,,217886696.0,2334.0,,,Zm00001eb371190,,,,B73 Zm00001eb.1,,,Zea mays,chr8,181688424.0,181690757.0,GO:0006468
chr8,181688424,181690757,Zm00001eb371190,181677461,6.30795240387557,FPC6_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,Protein kinase domain-containing protein,,217886696.0,2334.0,,,Zm00001eb371190,,,,B73 Zm00001eb.1,,,Zea mays,chr8,181688424.0,181690757.0,GO:0016021
chr8,181688424,181690757,Zm00001eb371190,181677461,6.30795240387557,FPC6_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,Protein kinase domain-containing protein,,217886696.0,2334.0,,,Zm00001eb371190,,,,B73 Zm00001eb.1,,,Zea mays,chr8,181688424.0,181690757.0,GO:0016787
chr8,181688424,181690757,Zm00001eb371190,181677461,6.30795240387557,FPC6_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,Protein kinase domain-containing protein,,217886696.0,2334.0,,,Zm00001eb371190,,,,B73 Zm00001eb.1,,,Zea mays,chr8,181688424.0,181690757.0,GO:0033612
chr8,181724991,181730440,Zm00001eb371200,181677461,6.30795240387557,FPC6_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,Tr-type G domain-containing protein,,217886707.0,5450.0,,,Zm00001eb371200,,,,B73 Zm00001eb.1,,,Zea mays,chr8,181724991.0,181730440.0,GO:0003746
chr8,181724991,181730440,Zm00001eb371200,181677461,6.30795240387557,FPC6_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,Tr-type G domain-containing protein,,217886707.0,5450.0,,,Zm00001eb371200,,,,B73 Zm00001eb.1,,,Zea mays,chr8,181724991.0,181730440.0,GO:0003924
chr8,181724991,181730440,Zm00001eb371200,181677461,6.30795240387557,FPC6_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,Tr-type G domain-containing protein,,217886707.0,5450.0,,,Zm00001eb371200,,,,B73 Zm00001eb.1,,,Zea mays,chr8,181724991.0,181730440.0,GO:0005525
chr8,181724991,181730440,Zm00001eb371200,181677461,6.30795240387557,FPC6_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,Tr-type G domain-containing protein,,217886707.0,5450.0,,,Zm00001eb371200,,,,B73 Zm00001eb.1,,,Zea mays,chr8,181724991.0,181730440.0,GO:0006412
chr8,181724991,181730440,Zm00001eb371200,181677461,6.30795240387557,FPC6_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,Tr-type G domain-containing protein,,217886707.0,5450.0,,,Zm00001eb371200,,,,B73 Zm00001eb.1,,,Zea mays,chr8,181724991.0,181730440.0,GO:0009507
chr8,181724991,181730440,Zm00001eb371200,181677461,6.30795240387557,FPC6_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,Tr-type G domain-containing protein,,217886707.0,5450.0,,,Zm00001eb371200,,,,B73 Zm00001eb.1,,,Zea mays,chr8,181724991.0,181730440.0,GO:0043022
chr8,181724991,181730440,Zm00001eb371200,181677461,6.30795240387557,FPC6_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,Tr-type G domain-containing protein,,217886707.0,5450.0,,,Zm00001eb371200,,,,B73 Zm00001eb.1,,,Zea mays,chr8,181724991.0,181730440.0,GO:1990904
chr8,181769586,181771405,Zm00001eb371210,181677461,6.30795240387557,FPC6_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,tRNA/rRNA methyltransferase,,217886760.0,1820.0,,,Zm00001eb371210,,,,B73 Zm00001eb.1,,,Zea mays,chr8,181769586.0,181771405.0,GO:0000082
chr8,181769586,181771405,Zm00001eb371210,181677461,6.30795240387557,FPC6_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,tRNA/rRNA methyltransferase,,217886760.0,1820.0,,,Zm00001eb371210,,,,B73 Zm00001eb.1,,,Zea mays,chr8,181769586.0,181771405.0,GO:0000154
chr8,181769586,181771405,Zm00001eb371210,181677461,6.30795240387557,FPC6_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,tRNA/rRNA methyltransferase,,217886760.0,1820.0,,,Zm00001eb371210,,,,B73 Zm00001eb.1,,,Zea mays,chr8,181769586.0,181771405.0,GO:0000307
chr8,181769586,181771405,Zm00001eb371210,181677461,6.30795240387557,FPC6_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,tRNA/rRNA methyltransferase,,217886760.0,1820.0,,,Zm00001eb371210,,,,B73 Zm00001eb.1,,,Zea mays,chr8,181769586.0,181771405.0,GO:0001510
chr8,181769586,181771405,Zm00001eb371210,181677461,6.30795240387557,FPC6_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,tRNA/rRNA methyltransferase,,217886760.0,1820.0,,,Zm00001eb371210,,,,B73 Zm00001eb.1,,,Zea mays,chr8,181769586.0,181771405.0,GO:0003723
chr8,181769586,181771405,Zm00001eb371210,181677461,6.30795240387557,FPC6_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,tRNA/rRNA methyltransferase,,217886760.0,1820.0,,,Zm00001eb371210,,,,B73 Zm00001eb.1,,,Zea mays,chr8,181769586.0,181771405.0,GO:0003729
chr8,181769586,181771405,Zm00001eb371210,181677461,6.30795240387557,FPC6_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,tRNA/rRNA methyltransferase,,217886760.0,1820.0,,,Zm00001eb371210,,,,B73 Zm00001eb.1,,,Zea mays,chr8,181769586.0,181771405.0,GO:0004693
chr8,181769586,181771405,Zm00001eb371210,181677461,6.30795240387557,FPC6_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,tRNA/rRNA methyltransferase,,217886760.0,1820.0,,,Zm00001eb371210,,,,B73 Zm00001eb.1,,,Zea mays,chr8,181769586.0,181771405.0,GO:0005634
chr8,181769586,181771405,Zm00001eb371210,181677461,6.30795240387557,FPC6_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,tRNA/rRNA methyltransferase,,217886760.0,1820.0,,,Zm00001eb371210,,,,B73 Zm00001eb.1,,,Zea mays,chr8,181769586.0,181771405.0,GO:0005737
chr8,181769586,181771405,Zm00001eb371210,181677461,6.30795240387557,FPC6_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,tRNA/rRNA methyltransferase,,217886760.0,1820.0,,,Zm00001eb371210,,,,B73 Zm00001eb.1,,,Zea mays,chr8,181769586.0,181771405.0,GO:0006396
chr8,181769586,181771405,Zm00001eb371210,181677461,6.30795240387557,FPC6_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,tRNA/rRNA methyltransferase,,217886760.0,1820.0,,,Zm00001eb371210,,,,B73 Zm00001eb.1,,,Zea mays,chr8,181769586.0,181771405.0,GO:0006468
chr8,181769586,181771405,Zm00001eb371210,181677461,6.30795240387557,FPC6_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,tRNA/rRNA methyltransferase,,217886760.0,1820.0,,,Zm00001eb371210,,,,B73 Zm00001eb.1,,,Zea mays,chr8,181769586.0,181771405.0,GO:0006508
chr8,181769586,181771405,Zm00001eb371210,181677461,6.30795240387557,FPC6_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,tRNA/rRNA methyltransferase,,217886760.0,1820.0,,,Zm00001eb371210,,,,B73 Zm00001eb.1,,,Zea mays,chr8,181769586.0,181771405.0,GO:0007154
chr8,181769586,181771405,Zm00001eb371210,181677461,6.30795240387557,FPC6_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,tRNA/rRNA methyltransferase,,217886760.0,1820.0,,,Zm00001eb371210,,,,B73 Zm00001eb.1,,,Zea mays,chr8,181769586.0,181771405.0,GO:0008173
chr8,181769586,181771405,Zm00001eb371210,181677461,6.30795240387557,FPC6_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,tRNA/rRNA methyltransferase,,217886760.0,1820.0,,,Zm00001eb371210,,,,B73 Zm00001eb.1,,,Zea mays,chr8,181769586.0,181771405.0,GO:0008233
chr8,181769586,181771405,Zm00001eb371210,181677461,6.30795240387557,FPC6_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,tRNA/rRNA methyltransferase,,217886760.0,1820.0,,,Zm00001eb371210,,,,B73 Zm00001eb.1,,,Zea mays,chr8,181769586.0,181771405.0,GO:0008284
chr8,181769586,181771405,Zm00001eb371210,181677461,6.30795240387557,FPC6_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,tRNA/rRNA methyltransferase,,217886760.0,1820.0,,,Zm00001eb371210,,,,B73 Zm00001eb.1,,,Zea mays,chr8,181769586.0,181771405.0,GO:0009507
chr8,181769586,181771405,Zm00001eb371210,181677461,6.30795240387557,FPC6_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,tRNA/rRNA methyltransferase,,217886760.0,1820.0,,,Zm00001eb371210,,,,B73 Zm00001eb.1,,,Zea mays,chr8,181769586.0,181771405.0,GO:0010389
chr8,181769586,181771405,Zm00001eb371210,181677461,6.30795240387557,FPC6_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,tRNA/rRNA methyltransferase,,217886760.0,1820.0,,,Zm00001eb371210,,,,B73 Zm00001eb.1,,,Zea mays,chr8,181769586.0,181771405.0,GO:0010468
chr8,181769586,181771405,Zm00001eb371210,181677461,6.30795240387557,FPC6_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,tRNA/rRNA methyltransferase,,217886760.0,1820.0,,,Zm00001eb371210,,,,B73 Zm00001eb.1,,,Zea mays,chr8,181769586.0,181771405.0,GO:0016435
chr8,181769586,181771405,Zm00001eb371210,181677461,6.30795240387557,FPC6_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,tRNA/rRNA methyltransferase,,217886760.0,1820.0,,,Zm00001eb371210,,,,B73 Zm00001eb.1,,,Zea mays,chr8,181769586.0,181771405.0,GO:0023052
chr8,181769586,181771405,Zm00001eb371210,181677461,6.30795240387557,FPC6_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,tRNA/rRNA methyltransferase,,217886760.0,1820.0,,,Zm00001eb371210,,,,B73 Zm00001eb.1,,,Zea mays,chr8,181769586.0,181771405.0,GO:0030332
chr8,181769586,181771405,Zm00001eb371210,181677461,6.30795240387557,FPC6_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,tRNA/rRNA methyltransferase,,217886760.0,1820.0,,,Zm00001eb371210,,,,B73 Zm00001eb.1,,,Zea mays,chr8,181769586.0,181771405.0,GO:0050896
chr3,176022370,176023321,Zm00001eb145650,176082144,6.00276726046296,FPC7_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,,,,,,,,,,,,,,,,,,,,
chr3,176074772,176077395,Zm00001eb145660,176082144,6.00276726046296,FPC7_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,PISTILLATA-like MADS-box transcription factor (Fragment),,216733456.0,2624.0,,,Zm00001eb145660,,,,B73 Zm00001eb.1,,PI2,Zea mays,chr3,176074772.0,176077395.0,GO:0000977
chr3,176074772,176077395,Zm00001eb145660,176082144,6.00276726046296,FPC7_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,PISTILLATA-like MADS-box transcription factor (Fragment),,216733456.0,2624.0,,,Zm00001eb145660,,,,B73 Zm00001eb.1,,PI2,Zea mays,chr3,176074772.0,176077395.0,GO:0000987
chr3,176074772,176077395,Zm00001eb145660,176082144,6.00276726046296,FPC7_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,PISTILLATA-like MADS-box transcription factor (Fragment),,216733456.0,2624.0,,,Zm00001eb145660,,,,B73 Zm00001eb.1,,PI2,Zea mays,chr3,176074772.0,176077395.0,GO:0003700
chr3,176074772,176077395,Zm00001eb145660,176082144,6.00276726046296,FPC7_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,PISTILLATA-like MADS-box transcription factor (Fragment),,216733456.0,2624.0,,,Zm00001eb145660,,,,B73 Zm00001eb.1,,PI2,Zea mays,chr3,176074772.0,176077395.0,GO:0005634
chr3,176074772,176077395,Zm00001eb145660,176082144,6.00276726046296,FPC7_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,PISTILLATA-like MADS-box transcription factor (Fragment),,216733456.0,2624.0,,,Zm00001eb145660,,,,B73 Zm00001eb.1,,PI2,Zea mays,chr3,176074772.0,176077395.0,GO:0005737
chr3,176074772,176077395,Zm00001eb145660,176082144,6.00276726046296,FPC7_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,PISTILLATA-like MADS-box transcription factor (Fragment),,216733456.0,2624.0,,,Zm00001eb145660,,,,B73 Zm00001eb.1,,PI2,Zea mays,chr3,176074772.0,176077395.0,GO:0010093
chr3,176074772,176077395,Zm00001eb145660,176082144,6.00276726046296,FPC7_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,PISTILLATA-like MADS-box transcription factor (Fragment),,216733456.0,2624.0,,,Zm00001eb145660,,,,B73 Zm00001eb.1,,PI2,Zea mays,chr3,176074772.0,176077395.0,GO:0030154
chr3,176074772,176077395,Zm00001eb145660,176082144,6.00276726046296,FPC7_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,PISTILLATA-like MADS-box transcription factor (Fragment),,216733456.0,2624.0,,,Zm00001eb145660,,,,B73 Zm00001eb.1,,PI2,Zea mays,chr3,176074772.0,176077395.0,GO:0045944
chr3,176074772,176077395,Zm00001eb145660,176082144,6.00276726046296,FPC7_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,PISTILLATA-like MADS-box transcription factor (Fragment),,216733456.0,2624.0,,,Zm00001eb145660,,,,B73 Zm00001eb.1,,PI2,Zea mays,chr3,176074772.0,176077395.0,GO:0046983
chr3,176074772,176077395,Zm00001eb145660,176082144,6.00276726046296,FPC7_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,PISTILLATA-like MADS-box transcription factor (Fragment),,216733456.0,2624.0,,,Zm00001eb145660,,,,B73 Zm00001eb.1,,PI2,Zea mays,chr3,176074772.0,176077395.0,GO:0048455
chr3,176082042,176085456,Zm00001eb145670,176082144,6.00276726046296,FPC7_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,Amino acid permease 3,,216733491.0,3415.0,,,Zm00001eb145670,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176082042.0,176085456.0,GO:0005886
chr3,176082042,176085456,Zm00001eb145670,176082144,6.00276726046296,FPC7_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,Amino acid permease 3,,216733491.0,3415.0,,,Zm00001eb145670,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176082042.0,176085456.0,GO:0006865
chr3,176082042,176085456,Zm00001eb145670,176082144,6.00276726046296,FPC7_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,Amino acid permease 3,,216733491.0,3415.0,,,Zm00001eb145670,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176082042.0,176085456.0,GO:0016021
chr3,176086633,176090647,Zm00001eb145680,176082144,6.00276726046296,FPC7_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,NAD(P)H-quinone oxidoreductase subunit N,,216733680.0,4015.0,,,Zm00001eb145680,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176086633.0,176090647.0,GO:0009535
chr3,176086633,176090647,Zm00001eb145680,176082144,6.00276726046296,FPC7_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,NAD(P)H-quinone oxidoreductase subunit N,,216733680.0,4015.0,,,Zm00001eb145680,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176086633.0,176090647.0,GO:0009941
chr3,176086633,176090647,Zm00001eb145680,176082144,6.00276726046296,FPC7_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,NAD(P)H-quinone oxidoreductase subunit N,,216733680.0,4015.0,,,Zm00001eb145680,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176086633.0,176090647.0,GO:0010258
chr3,176086633,176090647,Zm00001eb145680,176082144,6.00276726046296,FPC7_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,NAD(P)H-quinone oxidoreductase subunit N,,216733680.0,4015.0,,,Zm00001eb145680,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176086633.0,176090647.0,GO:0016020
chr3,176086633,176090647,Zm00001eb145680,176082144,6.00276726046296,FPC7_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,NAD(P)H-quinone oxidoreductase subunit N,,216733680.0,4015.0,,,Zm00001eb145680,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176086633.0,176090647.0,GO:0016655
chr3,176086633,176090647,Zm00001eb145680,176082144,6.00276726046296,FPC7_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,NAD(P)H-quinone oxidoreductase subunit N,,216733680.0,4015.0,,,Zm00001eb145680,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176086633.0,176090647.0,GO:0048038
chr3,176086633,176090647,Zm00001eb145680,176082144,6.00276726046296,FPC7_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,NAD(P)H-quinone oxidoreductase subunit N,,216733680.0,4015.0,,,Zm00001eb145680,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176086633.0,176090647.0,GO:0050832
chr3,176090925,176095685,Zm00001eb145690,176082144,6.00276726046296,FPC7_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,Probable magnesium transporter,,216733711.0,4761.0,,,Zm00001eb145690,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176090925.0,176095685.0,GO:0005769
chr3,176090925,176095685,Zm00001eb145690,176082144,6.00276726046296,FPC7_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,Probable magnesium transporter,,216733711.0,4761.0,,,Zm00001eb145690,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176090925.0,176095685.0,GO:0005886
chr3,176090925,176095685,Zm00001eb145690,176082144,6.00276726046296,FPC7_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,Probable magnesium transporter,,216733711.0,4761.0,,,Zm00001eb145690,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176090925.0,176095685.0,GO:0015095
chr3,176090925,176095685,Zm00001eb145690,176082144,6.00276726046296,FPC7_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,Probable magnesium transporter,,216733711.0,4761.0,,,Zm00001eb145690,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176090925.0,176095685.0,GO:0016021
chr3,176090925,176095685,Zm00001eb145690,176082144,6.00276726046296,FPC7_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,Probable magnesium transporter,,216733711.0,4761.0,,,Zm00001eb145690,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176090925.0,176095685.0,GO:1903830
chr3,176104394,176104726,Zm00001eb145700,176082144,6.00276726046296,FPC7_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,,,,,,,,,,,,,,,,,,,,
chr3,176105647,176106654,Zm00001eb145710,176082144,6.00276726046296,FPC7_NGRDI,WIH2.2021.PHK76,WIH2.2021,AGDD,PHK76,protein_coding,,Phytosulfokine receptor 1,,216733798.0,1008.0,,,Zm00001eb145710,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176105647.0,176106654.0,GO:0016021
chr5,172168142,172171038,Zm00001eb242710,172194655,6.6529455946041,FPC1_NGRDI,WIH2.2021.PHP02,WIH2.2021,AGDD,PHP02,,,,,,,,,,,,,,,,,,,,
chr5,172174339,172179862,Zm00001eb242720,172194655,6.6529455946041,FPC1_NGRDI,WIH2.2021.PHP02,WIH2.2021,AGDD,PHP02,protein_coding,,Poly [ADP-ribose] polymerase,,217239405.0,5524.0,,,Zm00001eb242720,,,,B73 Zm00001eb.1,,,Zea mays,chr5,172174339.0,172179862.0,GO:0003677
chr5,172174339,172179862,Zm00001eb242720,172194655,6.6529455946041,FPC1_NGRDI,WIH2.2021.PHP02,WIH2.2021,AGDD,PHP02,protein_coding,,Poly [ADP-ribose] polymerase,,217239405.0,5524.0,,,Zm00001eb242720,,,,B73 Zm00001eb.1,,,Zea mays,chr5,172174339.0,172179862.0,GO:0003950
chr5,172174339,172179862,Zm00001eb242720,172194655,6.6529455946041,FPC1_NGRDI,WIH2.2021.PHP02,WIH2.2021,AGDD,PHP02,protein_coding,,Poly [ADP-ribose] polymerase,,217239405.0,5524.0,,,Zm00001eb242720,,,,B73 Zm00001eb.1,,,Zea mays,chr5,172174339.0,172179862.0,GO:0005634
chr5,172174339,172179862,Zm00001eb242720,172194655,6.6529455946041,FPC1_NGRDI,WIH2.2021.PHP02,WIH2.2021,AGDD,PHP02,protein_coding,,Poly [ADP-ribose] polymerase,,217239405.0,5524.0,,,Zm00001eb242720,,,,B73 Zm00001eb.1,,,Zea mays,chr5,172174339.0,172179862.0,GO:0005730
chr5,172174339,172179862,Zm00001eb242720,172194655,6.6529455946041,FPC1_NGRDI,WIH2.2021.PHP02,WIH2.2021,AGDD,PHP02,protein_coding,,Poly [ADP-ribose] polymerase,,217239405.0,5524.0,,,Zm00001eb242720,,,,B73 Zm00001eb.1,,,Zea mays,chr5,172174339.0,172179862.0,GO:0006302
chr5,172174339,172179862,Zm00001eb242720,172194655,6.6529455946041,FPC1_NGRDI,WIH2.2021.PHP02,WIH2.2021,AGDD,PHP02,protein_coding,,Poly [ADP-ribose] polymerase,,217239405.0,5524.0,,,Zm00001eb242720,,,,B73 Zm00001eb.1,,,Zea mays,chr5,172174339.0,172179862.0,GO:0006471
chr5,172174339,172179862,Zm00001eb242720,172194655,6.6529455946041,FPC1_NGRDI,WIH2.2021.PHP02,WIH2.2021,AGDD,PHP02,protein_coding,,Poly [ADP-ribose] polymerase,,217239405.0,5524.0,,,Zm00001eb242720,,,,B73 Zm00001eb.1,,,Zea mays,chr5,172174339.0,172179862.0,GO:0016021
chr5,172174339,172179862,Zm00001eb242720,172194655,6.6529455946041,FPC1_NGRDI,WIH2.2021.PHP02,WIH2.2021,AGDD,PHP02,protein_coding,,Poly [ADP-ribose] polymerase,,217239405.0,5524.0,,,Zm00001eb242720,,,,B73 Zm00001eb.1,,,Zea mays,chr5,172174339.0,172179862.0,GO:0016491
chr5,172174339,172179862,Zm00001eb242720,172194655,6.6529455946041,FPC1_NGRDI,WIH2.2021.PHP02,WIH2.2021,AGDD,PHP02,protein_coding,,Poly [ADP-ribose] polymerase,,217239405.0,5524.0,,,Zm00001eb242720,,,,B73 Zm00001eb.1,,,Zea mays,chr5,172174339.0,172179862.0,GO:0043232
chr5,172174339,172179862,Zm00001eb242720,172194655,6.6529455946041,FPC1_NGRDI,WIH2.2021.PHP02,WIH2.2021,AGDD,PHP02,protein_coding,,Poly [ADP-ribose] polymerase,,217239405.0,5524.0,,,Zm00001eb242720,,,,B73 Zm00001eb.1,,,Zea mays,chr5,172174339.0,172179862.0,GO:0070013
chr5,172174339,172179862,Zm00001eb242720,172194655,6.6529455946041,FPC1_NGRDI,WIH2.2021.PHP02,WIH2.2021,AGDD,PHP02,protein_coding,,Poly [ADP-ribose] polymerase,,217239405.0,5524.0,,,Zm00001eb242720,,,,B73 Zm00001eb.1,,,Zea mays,chr5,172174339.0,172179862.0,GO:0070212
chr5,172174339,172179862,Zm00001eb242720,172194655,6.6529455946041,FPC1_NGRDI,WIH2.2021.PHP02,WIH2.2021,AGDD,PHP02,protein_coding,,Poly [ADP-ribose] polymerase,,217239405.0,5524.0,,,Zm00001eb242720,,,,B73 Zm00001eb.1,,,Zea mays,chr5,172174339.0,172179862.0,GO:1990404
chr5,172183187,172192418,Zm00001eb242730,172194655,6.6529455946041,FPC1_NGRDI,WIH2.2021.PHP02,WIH2.2021,AGDD,PHP02,protein_coding,,Putative sodium/metabolite cotransporter BASS4 chloroplastic,,217239561.0,9232.0,,,Zm00001eb242730,,,,B73 Zm00001eb.1,,,Zea mays,chr5,172183187.0,172192418.0,GO:0003924
