chr,start,end,gene_id,peak_pos,LOD,Phenotype,Env.Tester,Env,Tester,biotype,briefDescription,description,exceptionNote,id,length,name,note,primaryIdentifier,score,scoreType,secondaryIdentifier,source,status,symbol,organism.name,chromosome.primaryIdentifier,chromosomeLocation.start,chromosomeLocation.end,goAnnotation.ontologyTerm.identifier
chr3,1675067,1679757,Zm00001eb118970,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,Auxin response factor,,216596179.0,4691.0,,,Zm00001eb118970,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1675067.0,1679757.0,GO:0004523
chr3,1675067,1679757,Zm00001eb118970,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,Auxin response factor,,216596179.0,4691.0,,,Zm00001eb118970,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1675067.0,1679757.0,GO:0005634
chr3,1675067,1679757,Zm00001eb118970,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,Auxin response factor,,216596179.0,4691.0,,,Zm00001eb118970,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1675067.0,1679757.0,GO:0006355
chr3,1675067,1679757,Zm00001eb118970,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,Auxin response factor,,216596179.0,4691.0,,,Zm00001eb118970,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1675067.0,1679757.0,GO:0009734
chr3,1675067,1679757,Zm00001eb118970,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,Auxin response factor,,216596179.0,4691.0,,,Zm00001eb118970,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1675067.0,1679757.0,GO:0090502
chr3,1689791,1694972,Zm00001eb118980,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,,,216596303.0,5182.0,,,Zm00001eb118980,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1689791.0,1694972.0,GO:0016021
chr3,1719389,1721485,Zm00001eb118990,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,Glutaredoxin domain-containing protein,,216596318.0,2097.0,,,Zm00001eb118990,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1719389.0,1721485.0,GO:0005634
chr3,1719389,1721485,Zm00001eb118990,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,Glutaredoxin domain-containing protein,,216596318.0,2097.0,,,Zm00001eb118990,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1719389.0,1721485.0,GO:0005884
chr3,1719389,1721485,Zm00001eb118990,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,Glutaredoxin domain-containing protein,,216596318.0,2097.0,,,Zm00001eb118990,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1719389.0,1721485.0,GO:0008794
chr3,1719389,1721485,Zm00001eb118990,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,Glutaredoxin domain-containing protein,,216596318.0,2097.0,,,Zm00001eb118990,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1719389.0,1721485.0,GO:0009658
chr3,1719389,1721485,Zm00001eb118990,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,Glutaredoxin domain-containing protein,,216596318.0,2097.0,,,Zm00001eb118990,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1719389.0,1721485.0,GO:0009902
chr3,1719389,1721485,Zm00001eb118990,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,Glutaredoxin domain-containing protein,,216596318.0,2097.0,,,Zm00001eb118990,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1719389.0,1721485.0,GO:0019750
chr3,1719389,1721485,Zm00001eb118990,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,Glutaredoxin domain-containing protein,,216596318.0,2097.0,,,Zm00001eb118990,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1719389.0,1721485.0,GO:0051017
chr3,1719389,1721485,Zm00001eb118990,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,Glutaredoxin domain-containing protein,,216596318.0,2097.0,,,Zm00001eb118990,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1719389.0,1721485.0,GO:0051667
chr3,1719389,1721485,Zm00001eb118990,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,Glutaredoxin domain-containing protein,,216596318.0,2097.0,,,Zm00001eb118990,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1719389.0,1721485.0,GO:0097573
chr3,1723760,1727167,Zm00001eb119000,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,transcription factor bHLH3,,216596333.0,3408.0,,,Zm00001eb119000,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1723760.0,1727167.0,GO:0000976
chr3,1723760,1727167,Zm00001eb119000,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,transcription factor bHLH3,,216596333.0,3408.0,,,Zm00001eb119000,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1723760.0,1727167.0,GO:0003700
chr3,1723760,1727167,Zm00001eb119000,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,transcription factor bHLH3,,216596333.0,3408.0,,,Zm00001eb119000,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1723760.0,1727167.0,GO:0005634
chr3,1723760,1727167,Zm00001eb119000,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,transcription factor bHLH3,,216596333.0,3408.0,,,Zm00001eb119000,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1723760.0,1727167.0,GO:0006355
chr3,1723760,1727167,Zm00001eb119000,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,transcription factor bHLH3,,216596333.0,3408.0,,,Zm00001eb119000,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1723760.0,1727167.0,GO:0016021
chr3,1723760,1727167,Zm00001eb119000,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,transcription factor bHLH3,,216596333.0,3408.0,,,Zm00001eb119000,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1723760.0,1727167.0,GO:0046983
chr3,1733291,1739194,Zm00001eb119010,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,,,216596365.0,5904.0,,,Zm00001eb119010,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1733291.0,1739194.0,GO:0110165
chr3,1734535,1738770,Zm00001eb119020,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,WPP domain-interacting tail-anchored protein 1,,216596384.0,4236.0,,,Zm00001eb119020,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1734535.0,1738770.0,GO:0016021
chr3,1740434,1753505,Zm00001eb119030,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,Protein DEFECTIVE IN MERISTEM SILENCING 3,,216596407.0,13072.0,,,Zm00001eb119030,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1740434.0,1753505.0,GO:0000419
chr3,1740434,1753505,Zm00001eb119030,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,Protein DEFECTIVE IN MERISTEM SILENCING 3,,216596407.0,13072.0,,,Zm00001eb119030,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1740434.0,1753505.0,GO:0005524
chr3,1740434,1753505,Zm00001eb119030,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,Protein DEFECTIVE IN MERISTEM SILENCING 3,,216596407.0,13072.0,,,Zm00001eb119030,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1740434.0,1753505.0,GO:0005694
chr3,1740434,1753505,Zm00001eb119030,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,Protein DEFECTIVE IN MERISTEM SILENCING 3,,216596407.0,13072.0,,,Zm00001eb119030,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1740434.0,1753505.0,GO:0006306
chr3,1740434,1753505,Zm00001eb119030,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,Protein DEFECTIVE IN MERISTEM SILENCING 3,,216596407.0,13072.0,,,Zm00001eb119030,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1740434.0,1753505.0,GO:0016874
chr3,1740434,1753505,Zm00001eb119030,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,Protein DEFECTIVE IN MERISTEM SILENCING 3,,216596407.0,13072.0,,,Zm00001eb119030,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1740434.0,1753505.0,GO:0042803
chr3,1740434,1753505,Zm00001eb119030,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,Protein DEFECTIVE IN MERISTEM SILENCING 3,,216596407.0,13072.0,,,Zm00001eb119030,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1740434.0,1753505.0,GO:0051276
chr3,1740434,1753505,Zm00001eb119030,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,Protein DEFECTIVE IN MERISTEM SILENCING 3,,216596407.0,13072.0,,,Zm00001eb119030,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1740434.0,1753505.0,GO:0140458
chr3,1753549,1756127,Zm00001eb119050,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,4-coumarate--CoA ligase-like 9,,216596446.0,2579.0,,,Zm00001eb119050,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1753549.0,1756127.0,GO:0001676
chr3,1753549,1756127,Zm00001eb119050,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,4-coumarate--CoA ligase-like 9,,216596446.0,2579.0,,,Zm00001eb119050,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1753549.0,1756127.0,GO:0004467
chr3,1753549,1756127,Zm00001eb119050,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,4-coumarate--CoA ligase-like 9,,216596446.0,2579.0,,,Zm00001eb119050,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1753549.0,1756127.0,GO:0005524
chr3,1753549,1756127,Zm00001eb119050,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,4-coumarate--CoA ligase-like 9,,216596446.0,2579.0,,,Zm00001eb119050,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1753549.0,1756127.0,GO:0005783
chr3,1753549,1756127,Zm00001eb119050,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,4-coumarate--CoA ligase-like 9,,216596446.0,2579.0,,,Zm00001eb119050,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1753549.0,1756127.0,GO:0009698
chr3,1753549,1756127,Zm00001eb119050,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,4-coumarate--CoA ligase-like 9,,216596446.0,2579.0,,,Zm00001eb119050,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1753549.0,1756127.0,GO:0016021
chr3,1753549,1756127,Zm00001eb119050,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,4-coumarate--CoA ligase-like 9,,216596446.0,2579.0,,,Zm00001eb119050,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1753549.0,1756127.0,GO:0016207
chr3,1753549,1756127,Zm00001eb119050,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,4-coumarate--CoA ligase-like 9,,216596446.0,2579.0,,,Zm00001eb119050,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1753549.0,1756127.0,GO:0031956
chr3,1753549,1756127,Zm00001eb119050,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,4-coumarate--CoA ligase-like 9,,216596446.0,2579.0,,,Zm00001eb119050,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1753549.0,1756127.0,GO:0046949
chr3,1753549,1756127,Zm00001eb119050,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,4-coumarate--CoA ligase-like 9,,216596446.0,2579.0,,,Zm00001eb119050,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1753549.0,1756127.0,GO:0080110
chr3,1753549,1756127,Zm00001eb119050,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,4-coumarate--CoA ligase-like 9,,216596446.0,2579.0,,,Zm00001eb119050,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1753549.0,1756127.0,GO:0106290
chr3,1753549,1756610,Zm00001eb119040,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,Ubiquitin ligase SINAT3,,216596461.0,3062.0,,,Zm00001eb119040,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1753549.0,1756610.0,GO:0016874
chr3,1756750,1758416,Zm00001eb119060,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,RING-type E3 ubiquitin transferase,,216596506.0,1667.0,,,Zm00001eb119060,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1756750.0,1758416.0,GO:0005737
chr3,1756750,1758416,Zm00001eb119060,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,RING-type E3 ubiquitin transferase,,216596506.0,1667.0,,,Zm00001eb119060,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1756750.0,1758416.0,GO:0006511
chr3,1756750,1758416,Zm00001eb119060,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,RING-type E3 ubiquitin transferase,,216596506.0,1667.0,,,Zm00001eb119060,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1756750.0,1758416.0,GO:0008270
chr3,1756750,1758416,Zm00001eb119060,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,RING-type E3 ubiquitin transferase,,216596506.0,1667.0,,,Zm00001eb119060,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1756750.0,1758416.0,GO:0016567
chr3,1756750,1758416,Zm00001eb119060,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,RING-type E3 ubiquitin transferase,,216596506.0,1667.0,,,Zm00001eb119060,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1756750.0,1758416.0,GO:0016874
chr3,1756750,1758416,Zm00001eb119060,1694805,6.70512193993106,DTS.BLUE,WIH2.2020.PHP02,WIH2.2020,PHP02,protein_coding,,RING-type E3 ubiquitin transferase,,216596506.0,1667.0,,,Zm00001eb119060,,,,B73 Zm00001eb.1,,,Zea mays,chr3,1756750.0,1758416.0,GO:0061630
chr7,135134889,135138225,Zm00001eb315810,135235693,6.31125679403625,DTS.BLUE,WIH2.2020.PHZ51,WIH2.2020,PHZ51,protein_coding,,,,217596711.0,3337.0,,,Zm00001eb315810,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135134889.0,135138225.0,GO:0009627
chr7,135134889,135138225,Zm00001eb315810,135235693,6.31125679403625,DTS.BLUE,WIH2.2020.PHZ51,WIH2.2020,PHZ51,protein_coding,,,,217596711.0,3337.0,,,Zm00001eb315810,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135134889.0,135138225.0,GO:0048046
chr7,135138398,135140475,Zm00001eb315820,135235693,6.31125679403625,DTS.BLUE,WIH2.2020.PHZ51,WIH2.2020,PHZ51,,,,,,,,,,,,,,,,,,,,
chr7,135216861,135218199,Zm00001eb315830,135235693,6.31125679403625,DTS.BLUE,WIH2.2020.PHZ51,WIH2.2020,PHZ51,protein_coding,,,,217596746.0,1339.0,,,Zm00001eb315830,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135216861.0,135218199.0,GO:0009691
chr7,135216861,135218199,Zm00001eb315830,135235693,6.31125679403625,DTS.BLUE,WIH2.2020.PHZ51,WIH2.2020,PHZ51,protein_coding,,,,217596746.0,1339.0,,,Zm00001eb315830,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135216861.0,135218199.0,GO:0009736
chr7,135221640,135240649,Zm00001eb315840,135235693,6.31125679403625,DTS.BLUE,WIH2.2020.PHZ51,WIH2.2020,PHZ51,protein_coding,,Pentatricopeptide repeat-containing protein,,217596761.0,19010.0,,,Zm00001eb315840,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135221640.0,135240649.0,GO:0008663
chr7,135221640,135240649,Zm00001eb315840,135235693,6.31125679403625,DTS.BLUE,WIH2.2020.PHZ51,WIH2.2020,PHZ51,protein_coding,,Pentatricopeptide repeat-containing protein,,217596761.0,19010.0,,,Zm00001eb315840,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135221640.0,135240649.0,GO:0030145
chr7,135221640,135240649,Zm00001eb315840,135235693,6.31125679403625,DTS.BLUE,WIH2.2020.PHZ51,WIH2.2020,PHZ51,protein_coding,,Pentatricopeptide repeat-containing protein,,217596761.0,19010.0,,,Zm00001eb315840,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135221640.0,135240649.0,GO:0047631
chr7,135221640,135240649,Zm00001eb315840,135235693,6.31125679403625,DTS.BLUE,WIH2.2020.PHZ51,WIH2.2020,PHZ51,protein_coding,,Pentatricopeptide repeat-containing protein,,217596761.0,19010.0,,,Zm00001eb315840,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135221640.0,135240649.0,GO:0047734
chr7,135249636,135250476,Zm00001eb315850,135235693,6.31125679403625,DTS.BLUE,WIH2.2020.PHZ51,WIH2.2020,PHZ51,protein_coding,,Basic leucine-zipper 58,,217596966.0,841.0,,,Zm00001eb315850,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135249636.0,135250476.0,GO:0000976
chr7,135249636,135250476,Zm00001eb315850,135235693,6.31125679403625,DTS.BLUE,WIH2.2020.PHZ51,WIH2.2020,PHZ51,protein_coding,,Basic leucine-zipper 58,,217596966.0,841.0,,,Zm00001eb315850,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135249636.0,135250476.0,GO:0003677
chr7,135249636,135250476,Zm00001eb315850,135235693,6.31125679403625,DTS.BLUE,WIH2.2020.PHZ51,WIH2.2020,PHZ51,protein_coding,,Basic leucine-zipper 58,,217596966.0,841.0,,,Zm00001eb315850,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135249636.0,135250476.0,GO:0003700
chr7,135249636,135250476,Zm00001eb315850,135235693,6.31125679403625,DTS.BLUE,WIH2.2020.PHZ51,WIH2.2020,PHZ51,protein_coding,,Basic leucine-zipper 58,,217596966.0,841.0,,,Zm00001eb315850,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135249636.0,135250476.0,GO:0005634
chr7,135249636,135250476,Zm00001eb315850,135235693,6.31125679403625,DTS.BLUE,WIH2.2020.PHZ51,WIH2.2020,PHZ51,protein_coding,,Basic leucine-zipper 58,,217596966.0,841.0,,,Zm00001eb315850,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135249636.0,135250476.0,GO:0006355
chr7,135249636,135250476,Zm00001eb315850,135235693,6.31125679403625,DTS.BLUE,WIH2.2020.PHZ51,WIH2.2020,PHZ51,protein_coding,,Basic leucine-zipper 58,,217596966.0,841.0,,,Zm00001eb315850,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135249636.0,135250476.0,GO:0046982
chr7,135249636,135250476,Zm00001eb315850,135235693,6.31125679403625,DTS.BLUE,WIH2.2020.PHZ51,WIH2.2020,PHZ51,protein_coding,,Basic leucine-zipper 58,,217596966.0,841.0,,,Zm00001eb315850,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135249636.0,135250476.0,GO:1903508
chr7,135300218,135305342,Zm00001eb315860,135235693,6.31125679403625,DTS.BLUE,WIH2.2020.PHZ51,WIH2.2020,PHZ51,protein_coding,,Pentatricopeptide repeat-containing protein,,217596977.0,5125.0,,,Zm00001eb315860,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135300218.0,135305342.0,GO:0003729
chr7,135300218,135305342,Zm00001eb315860,135235693,6.31125679403625,DTS.BLUE,WIH2.2020.PHZ51,WIH2.2020,PHZ51,protein_coding,,Pentatricopeptide repeat-containing protein,,217596977.0,5125.0,,,Zm00001eb315860,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135300218.0,135305342.0,GO:0008270
chr7,135300218,135305342,Zm00001eb315860,135235693,6.31125679403625,DTS.BLUE,WIH2.2020.PHZ51,WIH2.2020,PHZ51,protein_coding,,Pentatricopeptide repeat-containing protein,,217596977.0,5125.0,,,Zm00001eb315860,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135300218.0,135305342.0,GO:0009451
chr7,135300218,135305342,Zm00001eb315860,135235693,6.31125679403625,DTS.BLUE,WIH2.2020.PHZ51,WIH2.2020,PHZ51,protein_coding,,Pentatricopeptide repeat-containing protein,,217596977.0,5125.0,,,Zm00001eb315860,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135300218.0,135305342.0,GO:0009507
chr7,135300218,135305342,Zm00001eb315860,135235693,6.31125679403625,DTS.BLUE,WIH2.2020.PHZ51,WIH2.2020,PHZ51,protein_coding,,Pentatricopeptide repeat-containing protein,,217596977.0,5125.0,,,Zm00001eb315860,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135300218.0,135305342.0,GO:0016787
chr7,135305933,135310620,Zm00001eb315870,135235693,6.31125679403625,DTS.BLUE,WIH2.2020.PHZ51,WIH2.2020,PHZ51,protein_coding,,BHLH domain-containing protein,,217596996.0,4688.0,,,Zm00001eb315870,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135305933.0,135310620.0,GO:0003700
chr7,135305933,135310620,Zm00001eb315870,135235693,6.31125679403625,DTS.BLUE,WIH2.2020.PHZ51,WIH2.2020,PHZ51,protein_coding,,BHLH domain-containing protein,,217596996.0,4688.0,,,Zm00001eb315870,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135305933.0,135310620.0,GO:0005634
chr7,135305933,135310620,Zm00001eb315870,135235693,6.31125679403625,DTS.BLUE,WIH2.2020.PHZ51,WIH2.2020,PHZ51,protein_coding,,BHLH domain-containing protein,,217596996.0,4688.0,,,Zm00001eb315870,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135305933.0,135310620.0,GO:0006355
chr7,135305933,135310620,Zm00001eb315870,135235693,6.31125679403625,DTS.BLUE,WIH2.2020.PHZ51,WIH2.2020,PHZ51,protein_coding,,BHLH domain-containing protein,,217596996.0,4688.0,,,Zm00001eb315870,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135305933.0,135310620.0,GO:0016209
chr7,135305933,135310620,Zm00001eb315870,135235693,6.31125679403625,DTS.BLUE,WIH2.2020.PHZ51,WIH2.2020,PHZ51,protein_coding,,BHLH domain-containing protein,,217596996.0,4688.0,,,Zm00001eb315870,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135305933.0,135310620.0,GO:0046983
chr7,135305933,135310620,Zm00001eb315870,135235693,6.31125679403625,DTS.BLUE,WIH2.2020.PHZ51,WIH2.2020,PHZ51,protein_coding,,BHLH domain-containing protein,,217596996.0,4688.0,,,Zm00001eb315870,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135305933.0,135310620.0,GO:0098869
chr7,135311473,135316330,Zm00001eb315880,135235693,6.31125679403625,DTS.BLUE,WIH2.2020.PHZ51,WIH2.2020,PHZ51,protein_coding,,Heat shock protein 90-5,,217597072.0,4858.0,,,Zm00001eb315880,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135311473.0,135316330.0,GO:0003899
chr7,135311473,135316330,Zm00001eb315880,135235693,6.31125679403625,DTS.BLUE,WIH2.2020.PHZ51,WIH2.2020,PHZ51,protein_coding,,Heat shock protein 90-5,,217597072.0,4858.0,,,Zm00001eb315880,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135311473.0,135316330.0,GO:0005524
chr7,135311473,135316330,Zm00001eb315880,135235693,6.31125679403625,DTS.BLUE,WIH2.2020.PHZ51,WIH2.2020,PHZ51,protein_coding,,Heat shock protein 90-5,,217597072.0,4858.0,,,Zm00001eb315880,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135311473.0,135316330.0,GO:0005739
chr7,135311473,135316330,Zm00001eb315880,135235693,6.31125679403625,DTS.BLUE,WIH2.2020.PHZ51,WIH2.2020,PHZ51,protein_coding,,Heat shock protein 90-5,,217597072.0,4858.0,,,Zm00001eb315880,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135311473.0,135316330.0,GO:0005774
chr7,135311473,135316330,Zm00001eb315880,135235693,6.31125679403625,DTS.BLUE,WIH2.2020.PHZ51,WIH2.2020,PHZ51,protein_coding,,Heat shock protein 90-5,,217597072.0,4858.0,,,Zm00001eb315880,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135311473.0,135316330.0,GO:0005783
chr7,135311473,135316330,Zm00001eb315880,135235693,6.31125679403625,DTS.BLUE,WIH2.2020.PHZ51,WIH2.2020,PHZ51,protein_coding,,Heat shock protein 90-5,,217597072.0,4858.0,,,Zm00001eb315880,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135311473.0,135316330.0,GO:0006457
chr7,135311473,135316330,Zm00001eb315880,135235693,6.31125679403625,DTS.BLUE,WIH2.2020.PHZ51,WIH2.2020,PHZ51,protein_coding,,Heat shock protein 90-5,,217597072.0,4858.0,,,Zm00001eb315880,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135311473.0,135316330.0,GO:0009408
chr7,135311473,135316330,Zm00001eb315880,135235693,6.31125679403625,DTS.BLUE,WIH2.2020.PHZ51,WIH2.2020,PHZ51,protein_coding,,Heat shock protein 90-5,,217597072.0,4858.0,,,Zm00001eb315880,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135311473.0,135316330.0,GO:0009414
chr7,135311473,135316330,Zm00001eb315880,135235693,6.31125679403625,DTS.BLUE,WIH2.2020.PHZ51,WIH2.2020,PHZ51,protein_coding,,Heat shock protein 90-5,,217597072.0,4858.0,,,Zm00001eb315880,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135311473.0,135316330.0,GO:0009570
